Period,Exporter,Importer,Qty_asperE,Qty_asperI,PrimaryValue_asperE,PrimaryValue_asperI,Qty_mean
2022,ISR,S19,0.0,6.16535e8,0.0,3.4446837349e8,6.16535e8
2022,KWT,S19,0.0,9.734687e9,0.0,6.40136358187e9,9.734687e9
2022,OMN,S19,0.0,3.225383e9,0.0,2.03323171287e9,3.225383e9
2022,NGA,S19,0.0,3.09452e8,1.1642051641e8,1.9986634578e8,3.09452e8
2022,QAT,S19,3.92796e8,4.76714e8,2.98977629198e8,3.1927123204e8,4.34755e8
2022,SAU,S19,0.0,1.57981952e10,0.0,1.024962694306e10,1.57981952e10
2022,ARE,S19,0.0,4.305024e9,0.0,2.58898703718e9,4.305024e9
2022,USA,S19,1.117881459e10,1.0069806e10,5.692040762e9,6.64217755305e9,1.0624310295e10
2022,DEU,MAR,0.0,1.97,0.0,44.485,1.97
2022,IND,MAR,0.0,20.0,0.0,154.321,20.0
2022,ESP,MAR,0.0,3727.83,0.0,8745.888,3727.83
2022,NLD,OMN,0.0,1600.388,0.0,1206.762,1600.388
2022,QAT,OMN,0.0,1469.321,0.0,1107.932,1469.321
2022,ARE,OMN,321480.0,200869.353,182562.353,151464.239,261174.6765
2022,ALB,NLD,0.0,24.0,0.0,16.849,24.0
2022,DZA,NLD,0.0,2.230777e9,0.0,1.852591792871e9,2.230777e9
2022,AZE,NLD,0.0,1.9764e7,0.0,1.6778506039e7,1.9764e7
2022,AUT,NLD,0.0,21087.0,0.0,16052.673,21087.0
2022,BGR,NLD,0.0,4498.0,0.0,3447.681,4498.0
2022,CMR,NLD,0.0,9.10428e8,0.0,6.74430912164e8,9.10428e8
2022,TCD,NLD,0.0,5.73015e8,0.0,4.5166805723e8,5.73015e8
2022,CHN,NLD,0.0,1515.0,0.0,1185.733,1515.0
2022,COL,NLD,0.0,6398.0,0.0,5069.376,6398.0
2022,COG,NLD,0.0,34.0,0.0,110.57,34.0
2022,HRV,NLD,0.0,3621.0,0.0,2928.528,3621.0
2022,CYP,NLD,0.0,204.0,0.0,160.063,204.0
2022,CZE,NLD,0.0,27731.0,0.0,21751.773,27731.0
2022,ECU,NLD,0.0,133.0,0.0,114.782,133.0
2022,EST,NLD,0.0,1840.0,0.0,1384.759,1840.0
2022,FIN,NLD,0.0,15822.0,0.0,12047.929,15822.0
2022,FRA,NLD,5474.0,370441.0,8573.922,268853.846,187957.5
2022,GAB,NLD,0.0,1.98265081e8,0.0,1.48930570068e8,1.98265081e8
2022,GEO,NLD,0.0,169.0,0.0,125.313,169.0
2022,DEU,NLD,0.0,1.4027682e8,0.0,1.09362337297e8,1.4027682e8
2022,GHA,NLD,0.0,1.48981e7,0.0,1.1417414403e7,1.48981e7
2022,GIB,NLD,0.0,22.0,0.0,14.743,22.0
2022,GRC,NLD,0.0,3934.0,0.0,3010.666,3934.0
2022,GRL,NLD,0.0,108.0,0.0,100.04,108.0
2022,GUY,NLD,0.0,1.86792e9,0.0,1.467278037862e9,1.86792e9
2022,HKG,NLD,0.0,95.0,0.0,88.456,95.0
2022,HUN,NLD,0.0,17114.0,0.0,13265.254,17114.0
2022,ISL,NLD,0.0,39.0,0.0,35.804,39.0
2022,IDN,NLD,0.0,23.0,0.0,17.902,23.0
2022,IRQ,NLD,0.0,5.861985507e9,0.0,3.921421989353e9,5.861985507e9
2022,IRL,NLD,0.0,15670.0,0.0,12459.671,15670.0
2022,ISR,NLD,0.0,294.0,0.0,227.459,294.0
2022,JPN,NLD,0.0,99.0,0.0,91.615,99.0
2022,JOR,NLD,0.0,13.0,0.0,10.53,13.0
2022,KEN,NLD,0.0,26.0,0.0,21.061,26.0
2022,KOR,NLD,0.0,113.0,0.0,97.934,113.0
2022,KWT,NLD,0.0,499.0,0.0,441.227,499.0
2022,LVA,NLD,0.0,1204.0,0.0,934.054,1204.0
2022,LBY,NLD,0.0,2.398198e9,0.0,1.819442494897e9,2.398198e9
2022,LTU,NLD,0.0,7514.0,0.0,5917.08,7514.0
2022,LUX,NLD,0.0,2456.0,0.0,1895.488,2456.0
2022,MDG,NLD,0.0,10.0,0.0,7.371,10.0
2022,MYS,NLD,0.0,1629.0,0.0,1152.035,1629.0
2022,MLT,NLD,0.0,10.0,0.0,8.424,10.0
2022,MUS,NLD,0.0,1.0,0.0,1.053,1.0
2022,S19,NLD,0.0,345.0,0.0,320.127,345.0
2022,MAR,NLD,0.0,106.0,0.0,80.032,106.0
2022,MOZ,NLD,0.0,941.0,0.0,736.081,941.0
2022,OMN,NLD,0.0,2308.0,0.0,2111.363,2308.0
2022,CUW,NLD,0.0,626.0,0.0,489.668,626.0
2022,NGA,NLD,5.371039691543e9,5.28268e9,5.71117576607e9,4.233855274349e9,5.3268598457715e9
2022,E19,NLD,0.0,4.37772e7,0.0,3.346322862e7,4.37772e7
2022,NOR,NLD,1.38176405e10,8.62766e9,1.0389125779046e10,6.630236624184e9,1.122265025e10
2022,PAN,NLD,0.0,234.0,0.0,216.928,234.0
2022,PNG,NLD,0.0,3.0,0.0,1.053,3.0
2022,PER,NLD,0.0,345.0,0.0,296.96,345.0
2022,POL,NLD,0.0,89132.0,0.0,68942.041,89132.0
2022,PRT,NLD,0.0,9154.0,0.0,7001.72,9154.0
2022,QAT,NLD,0.0,87271.0,20142.225,73739.73,87271.0
2022,ROU,NLD,0.0,8794.0,0.0,7034.365,8794.0
2022,RUS,NLD,0.0,1.608581e10,0.0,1.0577157088837e10,1.608581e10
2022,STP,NLD,0.0,172.0,0.0,134.79,172.0
2022,SAU,NLD,0.0,7.57841e9,0.0,5.355578885656e9,7.57841e9
2022,SEN,NLD,0.0,81.0,0.0,74.766,81.0
2022,SRB,NLD,0.0,173.0,0.0,160.063,173.0
2022,IND,NLD,0.0,68.0,0.0,61.077,68.0
2022,SGP,NLD,0.0,12975.0,0.0,9101.499,12975.0
2022,SVK,NLD,0.0,3796.0,0.0,2910.626,3796.0
2022,SVN,NLD,0.0,27912.0,0.0,22215.114,27912.0
2022,ZAF,NLD,0.0,2154.0,0.0,1527.974,2154.0
2022,ESP,NLD,0.0,46407.0,0.0,53742.337,46407.0
2022,SDN,NLD,0.0,178.0,0.0,139.002,178.0
2022,SWE,NLD,0.0,24199.0,0.0,18550.505,24199.0
2022,CHE,NLD,0.0,60.0,0.0,41.069,60.0
2022,TGO,NLD,0.0,7.93028e7,0.0,5.6492140606e7,7.93028e7
2022,TTO,NLD,4.88988e7,1.42514e8,4.3436232366e7,1.07546070611e8,9.57064e7
2022,ARE,NLD,326.0,2.90531101e8,540.231,2.36013895529e8,1.452657135e8
2022,TUN,NLD,6.6747603e7,3.6961679e7,5.1746129328e7,3.1246575996e7,5.1854641e7
2022,TUR,NLD,0.0,2.9759503e7,0.0,2.0152668663e7,2.9759503e7
2022,TKM,NLD,0.0,691.0,0.0,475.978,691.0
2022,EGY,NLD,7.460089135e7,3.806372e7,5.037e7,2.8812448823e7,5.6332305675e7
2022,GBR,NLD,1.437759504e10,8.310859215e9,1.086000708849e10,6.113553760493e9,1.13442271275e10
2022,USA,NLD,2.137645131e10,1.08388784e10,1.233424259e10,8.511803761971e9,1.6107664855e10
2022,_X ,NLD,0.0,8.153096e7,0.0,5.8124205919e7,8.153096e7
2022,AUS,NZL,0.0,32000.0,0.0,61060.117,32000.0
2022,IND,NZL,0.0,10000.0,0.0,19103.676,10000.0
2022,ARE,NZL,0.0,8.20322e8,0.0,5.2955454559e8,8.20322e8
2022,USA,NIC,5.1567198e8,6.89380499e8,1.5529318e8,6.4480748336e8,6.025262395e8
2022,KWT,PAK,0.0,2.8524e8,0.0,1.95653243726e8,2.8524e8
2022,SAU,PAK,0.0,4.67167e9,0.0,3.166712383198e9,4.67167e9
2022,ARE,PAK,0.0,3.74345e9,0.0,2.599049232027e9,3.74345e9
2022,CHN,PRY,0.0,70.0,0.0,130.12,70.0
2022,ARG,PER,0.0,6.11139e7,0.0,4.398078519e7,6.11139e7
2022,ECU,PER,7.306727e8,7.329219e8,4.469290824e8,4.5297944726e8,7.317973e8
2022,NLD,PER,1.0,0.0,1.053,515.463,1.0
2022,NGA,PER,4.06576802226e8,3.84679e8,3.96752979799e8,3.26073996871e8,3.9562790111300004e8
2022,ESP,PER,0.0,1.0,0.0,1.465,1.0
2022,USA,PER,9.1064388e8,1.0276464e9,5.25528117e8,7.99296846615e8,9.6914514e8
2022,GNQ,PHL,0.0,8.2136538e7,0.0,6.6939635e7,8.2136538e7
2022,IRQ,PHL,0.0,7.81603773e8,0.0,4.29083636e8,7.81603773e8
2022,KWT,PHL,0.0,1.588887e8,0.0,7.8873322e7,1.588887e8
2022,QAT,PHL,0.0,2.5423305e8,0.0,1.15944497e8,2.5423305e8
2022,SAU,PHL,0.0,3.496074987e9,0.0,1.892048067e9,3.496074987e9
2022,ARE,PHL,0.0,1.89094725e9,0.0,1.099411297e9,1.89094725e9
2022,GUY,POL,0.0,1.31041e8,0.0,9.4476008e7,1.31041e8
2022,NLD,POL,12648.0,21823.0,9601.697,12466.0,17235.5
2022,NGA,POL,6.36386280343e8,2.4956403e8,5.2863900087e8,2.05750363e8,4.429751551715e8
2022,NOR,POL,4.308505e9,2.767136e9,3.064661419851e9,2.005462692e9,3.5378205e9
2022,RUS,POL,0.0,1.1720543e10,0.0,6.649647812e9,1.1720543e10
2022,SAU,POL,0.0,7.086474e9,0.0,5.276165856e9,7.086474e9
2022,CHE,POL,0.0,90.0,0.0,907.0,90.0
2022,GBR,POL,2.1876439e9,1.5017751e9,1.712208169039e9,1.154938643e9,1.8447095e9
2022,USA,POL,1.8724635e9,1.103408775965e9,1.013025054e9,8.66205352e8,1.4879361379825e9
2022,OMN,QAT,0.0,1.101942e8,0.0,9.8122707406e7,1.101942e8
2022,NGA,SEN,8.74420835216e8,5.03909e8,7.00875789001e8,4.4440801241e8,6.89164917608e8
2022,GBR,SEN,0.0,0.0,0.0,267.883,0.0
2022,OMN,_X ,4.4899361297093e10,0.0,3.0315734672972e10,0.0,4.4899361297093e10
2022,NLD,AUS,2119.811,0.0,1558.512,0.0,2119.811
2022,NLD,AUT,4048.0,0.0,3073.849,0.0,4048.0
2022,NLD,BIH,15225.0,0.0,13268.413,0.0,15225.0
2022,NLD,BGR,1108.0,0.0,835.068,0.0,1108.0
2022,NLD,COL,1.0,0.0,1.053,600.0,1.0
2022,NLD,HRV,767.0,0.0,582.336,0.0,767.0
2022,NLD,CYP,421.0,0.0,314.862,0.0,421.0
2022,NLD,CZE,6837.0,17.0,5172.575,659.0,3427.0
2022,NLD,ECU,4.0,3.2,1.053,7.2,3.6
2022,NLD,EST,326.0,0.0,247.466,0.0,326.0
2022,NLD,FIN,3638.0,216.0,2893.778,9761.761,1927.0
2022,NLD,FRA,179284.0,8772.0,91081.335,9010.937,94028.0
2022,NLD,DEU,6.99615e7,0.0,5.9069064332e7,0.0,6.99615e7
2022,NLD,GRC,1400.0,0.0,1061.473,0.0,1400.0
2022,NLD,HUN,2586.0,0.0,1952.352,0.0,2586.0
2022,NLD,IRL,11412.0,0.0,8559.179,0.0,11412.0
2022,NLD,LVA,387.0,0.0,293.801,0.0,387.0
2022,NLD,LTU,959.0,0.0,723.444,0.0,959.0
2022,NLD,LUX,5865.0,0.0,4559.701,0.0,5865.0
2022,NLD,MYS,20.0,0.0,6.318,0.0,20.0
2022,NLD,MLT,153.0,0.0,118.994,0.0,153.0
2022,NLD,MEX,15.0,0.0,2.106,0.0,15.0
2022,NLD,NOR,71256.0,0.0,52694.553,0.0,71256.0
2022,NLD,PAK,1.0,0.0,1.053,0.0,1.0
2022,NLD,PAN,54.0,0.0,4800.849,0.0,54.0
2022,NLD,PRT,1994.0,0.0,1507.966,0.0,1994.0
2022,NLD,ROU,1589.0,0.0,1203.635,0.0,1589.0
2022,NLD,SGP,2.99773e7,1152.632,1.655978152e7,893.617,1.4989226316e7
2022,NLD,SVK,1035.0,0.0,781.362,0.0,1035.0
2022,NLD,VNM,2.0,0.0,1.053,0.0,2.0
2022,NLD,SVN,631.0,0.0,477.031,0.0,631.0
2022,NLD,ESP,13679.0,0.0,10399.908,0.0,13679.0
2022,NLD,SDN,1.0,0.0,1.053,0.0,1.0
2022,NLD,SWE,7214.0,4000.0,5497.967,9985.909,5607.0
2022,NLD,CHE,218.0,0.0,1221.536,0.0,218.0
2022,NLD,ARE,3.17362e7,112.5,3.156398486e6,75.42,1.586815625e7
2022,NLD,EGY,1.0,0.0,1.053,0.0,1.0
2022,NLD,GBR,2.0116011e7,2.454903e7,1.0856453291e7,1.3627777124e7,2.23325205e7
2022,NLD,USA,0.0,0.0,137.949,0.0,0.0
2022,NZL,SGP,3.06455e8,1.76349e8,2.54021900287e8,1.51387738366e8,2.41402e8
2022,NZL,THA,5.3353e7,7.18063e7,4.4475333681e7,5.3935979256e7,6.257965e7
2022,NZL,USA,5.8382e7,0.0,3.0805912222e7,0.0,5.8382e7
2022,NGA,CAN,2.33551676466e9,1.6761627610210001e9,1.866533626995e9,1.263899712242e9,2.0058397628404999e9
2022,NGA,DOM,0.0,0.0,4.3578354659e7,0.0,0.0
2022,NGA,FRA,4.018443068841e9,5.062083657168e9,3.16562221603e9,4.206601880872e9,4.5402633630045e9
2022,NGA,DEU,8.2155277163e8,0.0,6.67906812177e8,0.0,8.2155277163e8
2022,NGA,GIB,0.0,0.0,1.15238433507e9,0.0,0.0
2022,NGA,ISR,0.0,0.0,2.13136444385e8,0.0,0.0
2022,NGA,MYS,0.0,0.0,2.19830990567e8,0.0,0.0
2022,NGA,PRT,1.135697045227e9,0.0,9.7490456739e8,0.0,1.135697045227e9
2022,NGA,SAU,0.0,0.0,6.4984530379e8,0.0,0.0
2022,NGA,IND,7.076466178757e9,9.567352e9,7.15032773384e9,7.369031320003e9,8.3219090893785e9
2022,NGA,SGP,0.0,3.74488e8,1.0530505201e8,2.41941771328e8,3.74488e8
2022,NGA,ZAF,1.749598467818e9,0.0,1.390443783467e9,0.0,1.749598467818e9
2022,NGA,ESP,6.318092871545e9,0.0,5.55439755572e9,0.0,6.318092871545e9
2022,NGA,SWE,1.572436880439e9,1.754878e9,1.292323329394e9,1.489641310067e9,1.6636574402195e9
2022,NGA,THA,8.40327458632e8,1.1214459e9,7.96568788758e8,8.94852143816e8,9.80886679316e8
2022,NGA,TGO,7.80622155478e8,0.0,5.94291848356e8,0.0,7.80622155478e8
2022,NGA,TUR,9.59438228796e8,0.0,8.6515020679e8,0.0,9.59438228796e8
2022,NGA,GBR,1.004792375983e9,1.822168e9,1.006275298723e9,1.343108459072e9,1.4134801879915e9
2022,NGA,USA,3.448825256259e9,5.680887468e9,3.47751151327e9,4.036197762e9,4.564856362129499e9
2022,NGA,URY,2.67827901764e8,0.0,2.84098356038e8,0.0,2.67827901764e8
2022,NGA,_X ,0.0,0.0,1.53152296856e8,0.0,0.0
2022,PAK,AFG,2.05e6,0.0,1.350521741e6,0.0,2.05e6
2022,PAK,SGP,1.05583e8,0.0,7.0386682666e7,0.0,1.05583e8
2022,PAK,THA,2.16797e8,2.519944e8,1.7403237813e8,1.99936548229e8,2.343957e8
2022,PAK,ARE,6.335e7,260.75,4.7065927682e7,156.983,3.1675130375e7
2022,PER,BRA,5.339344e8,0.0,2.5903124214e8,0.0,5.339344e8
2022,PER,ECU,3.95,0.0,10.0,0.0,3.95
2022,PER,USA,3.49170235e8,3.94751367e8,2.4988431251e8,2.61413288e8,3.71960801e8
2022,PHL,THA,2.66325e8,3.092251e8,1.6694675e8,2.23519653782e8,2.8777505e8
2022,POL,DEU,1.80886e8,0.0,1.12023727e8,0.0,1.80886e8
2022,POL,SRB,52600.0,0.0,197339.0,0.0,52600.0
2022,POL,SWE,32.0,0.0,255.0,0.0,32.0
2022,POL,UKR,84.0,0.0,478.0,0.0,84.0
2022,POL,GBR,0.0,0.0,905.0,0.0,0.0
2022,TLS,AUS,11400.0,0.0,293.37,0.0,11400.0
2022,TLS,SGP,2.7095e7,1.70468e7,9.3072e6,1.7036091846e7,2.20709e7
2022,QAT,MMR,7.750452e8,0.0,6.70345909899e8,0.0,7.750452e8
2022,QAT,IND,2.4697597e9,2.7490095e9,1.942409234173e9,2.100146680387e9,2.6093846e9
2022,QAT,SGP,2.8611098e9,4.37218e9,2.244847485015e9,3.400417219747e9,3.6166449e9
2022,QAT,THA,1.3599517e9,1.8280167e9,1.039418267012e9,1.227358708329e9,1.5939842e9
2022,SEN,MLI,388720.0,0.0,314834.851,0.0,388720.0
2022,SEN,GBR,106880.0,0.0,72735.712,0.0,106880.0
2022,ROU,SRB,3.921428e7,0.0,2.976286187e7,0.0,3.921428e7
2022,ROU,BIH,46100.0,0.0,34634.67,0.0,46100.0
2022,ROU,TUR,1.0,0.0,53.1,0.0,1.0
2022,ROU,GBR,0.88,0.0,0.99,0.0,0.88
2022,DZA,IND,0.0,1.774542e9,0.0,1.132694625687e9,1.774542e9
2022,AZE,IND,0.0,6.90146e8,0.0,5.8369521975e8,6.90146e8
2022,CMR,IND,0.0,9.67088e8,0.0,7.02393363173e8,9.67088e8
2022,CAN,IND,0.0,2.23716518e8,0.0,1.12564996931e8,2.23716518e8
2022,LKA,IND,0.0,1.38032e8,0.0,1.31969827335e8,1.38032e8
2022,COG,IND,0.0,3.167121e9,0.0,2.402610536759e9,3.167121e9
2022,ECU,IND,6.02876e8,1.413081e9,4.040812903e8,9.31904539991e8,1.0079785e9
2022,GNQ,IND,0.0,9.16514e8,0.0,7.43806986264e8,9.16514e8
2022,GAB,IND,0.0,2.62353e8,0.0,1.8075951827e8,2.62353e8
2022,GIB,IND,0.0,9.9614e7,0.0,7.2866912488e7,9.9614e7
2022,IRQ,IND,0.0,5.459539e10,0.0,3.7052783460679e10,5.459539e10
2022,ISR,IND,0.0,3.00006e8,0.0,2.12424616411e8,3.00006e8
2022,KOR,IND,0.0,2.84118e8,0.0,1.98429479465e8,2.84118e8
2022,KWT,IND,0.0,1.2758908e10,0.0,9.120999722965e9,1.2758908e10
2022,LBY,IND,0.0,6.31544e8,0.0,5.11058856461e8,6.31544e8
2022,MEX,IND,0.0,5.490671e9,0.0,3.362162901141e9,5.490671e9
2022,OMN,IND,0.0,4.801509e9,0.0,3.643648719831e9,4.801509e9
2022,NLD,IND,0.0,8.18278e8,0.0,5.92989648138e8,8.18278e8
2022,NOR,IND,1.46939e8,1.46939e8,9.4763622087e7,1.26307657738e8,1.46939e8
2022,RUS,IND,0.0,3.7020204e10,0.0,2.5534776516676e10,3.7020204e10
2022,SAU,IND,0.0,4.345311e10,0.0,3.2671163543966e10,4.345311e10
2022,SGP,IND,0.0,30.0,0.0,403.112,30.0
2022,ESP,IND,0.0,8.36634e8,0.0,6.7952844108e8,8.36634e8
2022,ARE,IND,4.140601e6,2.3419267e10,2.187784742e6,1.783938492375e10,1.17117038005e10
2022,TUR,IND,0.0,1.78239e9,0.0,1.36600697598e9,1.78239e9
2022,EGY,IND,1.428495249474e9,2.068605e9,9.6451e8,1.330055507387e9,1.748550124737e9
2022,GBR,IND,0.0,6.43088e8,0.0,3.79192590897e8,6.43088e8
2022,USA,IND,1.875149805e10,1.8988974e10,1.0135075904e10,1.2957745962238e10,1.8870236025e10
2022,YEM,IND,0.0,7.4678e7,0.0,5.0488494131e7,7.4678e7
2022,DZA,SGP,0.0,1.90398e8,0.0,1.60095072248e8,1.90398e8
2022,AUS,SGP,0.0,2.29636e9,0.0,1.752103981396e9,2.29636e9
2022,CMR,SGP,0.0,5.08077e7,0.0,3.0955315709e7,5.08077e7
2022,CAN,SGP,0.0,121.625,0.0,94.294,121.625
2022,LKA,SGP,0.0,1.871,0.0,1.451,1.871
2022,COG,SGP,0.0,1.21455e8,0.0,8.9016107191e7,1.21455e8
2022,FRA,SGP,0.0,10.0,0.0,14.507,10.0
2022,GAB,SGP,0.0,4.14871e7,0.0,2.8939081428e7,4.14871e7
2022,GRC,SGP,0.0,1.50285e7,0.0,1.1669323964e7,1.50285e7
2022,IRQ,SGP,0.0,1.26928e9,0.0,8.74746662122e8,1.26928e9
2022,ITA,SGP,0.0,80.0,0.0,44.246,80.0
2022,JPN,SGP,0.0,32940.0,0.0,140054.158,32940.0
2022,KWT,SGP,0.0,1.98329e7,0.0,1.250140109e7,1.98329e7
2022,LBY,SGP,0.0,3.47974e8,0.0,2.78765535285e8,3.47974e8
2022,S19,SGP,0.0,80.0,0.0,84.139,80.0
2022,MNG,SGP,0.0,2.807,0.0,2.176,2.807
2022,OMN,SGP,0.0,6.16467e7,0.0,4.3552648617e7,6.16467e7
2022,NOR,SGP,0.0,23.389,0.0,18.133,23.389
2022,PNG,SGP,0.0,7.46017e7,0.0,6.7384399783e7,7.46017e7
2022,POL,SGP,0.0,10.0,0.0,5.803,10.0
2022,RUS,SGP,0.0,1.37626e8,0.0,9.9617496437e7,1.37626e8
2022,SAU,SGP,0.0,5.34424e9,0.0,4.060257911024e9,5.34424e9
2022,VNM,SGP,1.142584e8,9.03806e7,9.313662512e7,7.8608168622e7,1.023195e8
2022,ZAF,SGP,0.0,40.0,0.0,48.598,40.0
2022,ESP,SGP,0.0,10.0,0.0,8.704,10.0
2022,SSD,SGP,0.0,5.71624e7,0.0,4.3142929565e7,5.71624e7
2022,SDN,SGP,0.0,2.0377e7,0.0,1.4352218301e7,2.0377e7
2022,THA,SGP,3.783812e7,5.16208e7,2.8245483347e7,4.6545979849e7,4.472946e7
2022,ARE,SGP,0.0,1.23548e10,0.0,9.502390737616e9,1.23548e10
2022,TUN,SGP,1.0652907e8,3.6551e7,7.5956543078e7,2.3800584822e7,7.1540035e7
2022,EGY,SGP,0.0,60.0,0.0,93.569,60.0
2022,GBR,SGP,1000.0,7.1116e8,16360.128,5.04870270375e8,3.555805e8
2022,USA,SGP,1.819676454e10,1.06468e10,9.937698115e9,8.687608918231e9,1.442178227e10
2022,URY,SGP,0.0,1.34691e8,0.0,9.3006243548e7,1.34691e8
2022,CHN,ZWE,0.0,1130.0,0.0,35157.85,1130.0
2022,ZAF,ZWE,0.0,2.223327e6,0.0,636307.14,2.223327e6
2022,POL,SYC,0.0,1.0,0.0,21.254,1.0
2022,THA,SYC,0.0,105.0,0.0,152.538,105.0
2022,AZE,VNM,0.0,1.185411e9,0.0,4.97700201256e8,1.185411e9
2022,AUS,VNM,0.0,2.1003641853e7,0.0,1.4490153967e7,2.1003641853e7
2022,KWT,VNM,0.0,8.582168e9,0.0,6.294781610835e9,8.582168e9
2022,USA,VNM,2.9415e8,4.89516e8,9.25e7,3.03643588459e8,3.91833e8
2022,SGP,AUS,200.0,0.0,3025.387,0.0,200.0
2022,SGP,BRN,8.177,0.0,10.155,0.0,8.177
2022,SGP,CAN,7520.0,0.0,9254.594,0.0,7520.0
2022,SGP,DEU,20.0,0.0,20.309,0.0,20.0
2022,SGP,IDN,0.0,0.0,1360.735,0.0,0.0
2022,SGP,CIV,50.0,0.0,31.19,0.0,50.0
2022,SGP,KWT,156.524,0.0,194.391,0.0,156.524
2022,SGP,MEX,0.0,0.0,12517.892,0.0,0.0
2022,SGP,NZL,4.088,0.0,5.077,0.0,4.088
2022,SGP,PNG,8.177,0.0,10.155,0.0,8.177
2022,SGP,PHL,0.0,0.0,3243.714,0.0,0.0
2022,SGP,VNM,0.0,0.0,1996.132,0.0,0.0
2022,SGP,THA,4263.534,0.0,5294.971,0.0,4263.534
2022,SGP,USA,104860.0,146121.0,122986.218,117046.0,125490.5
2022,VNM,THA,9.425079e8,8.84451e8,7.5459926186e8,7.11598944017e8,9.1347945e8
2022,RUS,TJK,0.0,128973.0,0.0,80609.0,128973.0
2022,TJK,TJK,0.0,25500.0,0.0,5927.0,25500.0
2022,DZA,THA,0.0,6.089008e8,0.0,4.41800556036e8,6.089008e8
2022,AZE,THA,0.0,7.2065647e8,0.0,4.91649683853e8,7.2065647e8
2022,AUS,THA,0.0,2.013342725e9,0.0,1.541994794748e9,2.013342725e9
2022,KHM,THA,0.0,4.670882e7,0.0,3.5407661307e7,4.670882e7
2022,COG,THA,0.0,1.40939e8,0.0,1.3325164975e8,1.40939e8
2022,GNQ,THA,0.0,1.05244e8,0.0,6.2056673894e7,1.05244e8
2022,GAB,THA,0.0,2.186229e8,0.0,1.7334743172e8,2.186229e8
2022,DEU,THA,0.0,5.0,0.0,201.45,5.0
2022,GHA,THA,0.0,1.53376e8,0.0,9.4827282997e7,1.53376e8
2022,IRQ,THA,0.0,70.0,0.0,932.725,70.0
2022,KAZ,THA,0.0,5.40267e7,0.0,4.055386374e7,5.40267e7
2022,KWT,THA,0.0,5.765138e8,0.0,4.16259233664e8,5.765138e8
2022,LBY,THA,0.0,2.466162e9,0.0,1.94147025733e9,2.466162e9
2022,OMN,THA,0.0,3.554913e8,0.0,2.54869149833e8,3.554913e8
2022,PNG,THA,0.0,1.498604e8,0.0,1.09913749901e8,1.498604e8
2022,TLS,THA,0.0,5.33142e7,0.0,3.8542573151e7,5.33142e7
2022,RUS,THA,0.0,3.97223e8,0.0,2.78297791123e8,3.97223e8
2022,SAU,THA,0.0,7.595825e9,0.0,5.24462396998e9,7.595825e9
2022,ZAF,THA,0.0,1.60631e8,0.0,9.3125015804e7,1.60631e8
2022,ARE,THA,0.0,2.0874292e10,0.0,1.48838339485e10,2.0874292e10
2022,USA,THA,3.1430802e9,4.037639365e9,1.873919621e9,3.150699896214e9,3.5903597825e9
2022,YEM,THA,0.0,4.137315e8,0.0,3.86112583597e8,4.137315e8
2022,JAM,TTO,0.0,7.0,0.0,96.505,7.0
2022,ESP,TTO,0.0,30.0,0.0,363.331,30.0
2022,USA,TTO,0.0,5.0,0.0,30.646,5.0
2022,AUS,ARE,0.0,7.53603e7,0.0,7.9552398522e7,7.53603e7
2022,BHR,ARE,0.0,120.0,0.0,549.217,120.0
2022,CAN,ARE,0.0,0.0,0.0,2537.685,0.0
2022,CHN,ARE,0.0,19.6,0.0,11.393,19.6
2022,ECU,ARE,0.0,0.0,0.0,18242.611,0.0
2022,FRA,ARE,587.684,81.0,5544.301,5680.689,334.342
2022,GAB,ARE,0.0,32.0,0.0,648.166,32.0
2022,DEU,ARE,0.0,100.0,0.0,2187.839,100.0
2022,GRC,ARE,0.0,46.0,0.0,178.004,46.0
2022,IRQ,ARE,0.0,6.49789e7,0.0,4.640590192e7,6.49789e7
2022,JPN,ARE,0.0,539.0,0.0,3267.668,539.0
2022,KWT,ARE,0.0,2.32003e6,0.0,1.012121415e6,2.32003e6
2022,LBY,ARE,0.0,1.55238e9,0.0,1.174471308251e9,1.55238e9
2022,OMN,ARE,0.0,38.87,0.0,570.747,38.87
2022,NGA,ARE,0.0,129.0,0.0,360.55,129.0
2022,NOR,ARE,7.6573e7,109.0,5.8338399472e7,1504.316,3.82865545e7
2022,QAT,ARE,0.0,1.81592e9,0.0,1.57534232925e9,1.81592e9
2022,VNM,ARE,0.0,24.0,0.0,560.308,24.0
2022,ZAF,ARE,0.0,57.0,0.0,155.393,57.0
2022,SWE,ARE,0.0,12.0,0.0,204.06,12.0
2022,TUR,ARE,0.0,68.0,0.0,140.983,68.0
2022,TKM,ARE,0.0,339.0,0.0,3775.766,339.0
2022,UGA,ARE,0.0,37.0,0.0,30.99,37.0
2022,EGY,ARE,0.0,25.0,0.0,85.476,25.0
2022,GBR,ARE,30.0,2017.97,1479.104,11617.089,1023.985
2022,USA,ARE,0.0,8095.17,0.0,61978.062,8095.17
2022,YEM,ARE,0.0,19.0,0.0,213.285,19.0
2022,AZE,TUN,0.0,6.84275e8,0.0,5.90617546713e8,6.84275e8
2022,GEO,TUN,0.0,1.235292e8,0.0,7.7469924191e7,1.235292e8
2022,LBY,TUN,0.0,93.0,0.0,342.531,93.0
2022,TUR,TUN,0.0,1.872514e8,0.0,1.20072407761e8,1.872514e8
2022,TTO,SUR,0.0,202700.0,0.0,482702.72,202700.0
